"Country";"Type";"Year";"Number"
"TURKEY";"CV";2010;3721000
"UKRAINE";"CV";2010;1358000
"CANADA";"CV";2010;963000
"MEXICO";"CV";2010;9329000
"UNITED STATES OF AMERICA";"CV";2010;119179000
"ARGENTINA";"CV";2010;2511000
"BAHAMAS";"CV";2010;32000
"BARBADOS";"CV";2010;18000
"BELIZE";"CV";2010;16000
"BERMUDA";"CV";2010;5000
"BOLIVIA";"CV";2010;250104,278931809
"BRAZIL";"CV";2010;6524000
"CHILE";"CV";2010;1018000
"COLOMBIA";"CV";2010;1630000
"COSTA RICA";"CV";2010;196785
"CUBA";"CV";2010;225000
"DOMINICAN REPUBLIC";"CV";2010;673000
"ECUADOR";"CV";2010;963000
"EL SALVADOR";"CV";2010;115000
"GUATEMALA";"CV";2010;937852
"HAITI";"CV";2010;36000
"HONDURAS";"CV";2010;94000
"JAMAICA";"CV";2010;36000
"NICARAGUA";"CV";2010;272000
"PANAMA";"CV";2010;87000
"PARAGUAY";"CV";2010;87000
"PERU";"CV";2010;1152000
"PUERTO RICO";"CV";2010;246000
"SURINAME";"CV";2010;33600
"TRINIDAD";"CV";2010;41000
"URUGUAY";"CV";2010;76000
"VENEZUELA";"CV";2010;981000
"AFGHANISTAN";"CV";2010;330000
"AUSTRALIA";"CV";2010;3132000
"AZERBAIDJAN";"CV";2010;148000
"BAHRAIN";"CV";2010;143000
"BANGLADESH";"CV";2010;198595,065396903
"BRUNEI";"CV";2010;14000
"CHINA";"CV";2010;16384000
"GUAM";"CV";2010;34000
"HONG-KONG";"CV";2010;129000
"INDIA";"CV";2010;4682000
"INDONESIA";"CV";2010;6937898
"IRAN";"CV";2010;1100000
"IRAQ";"CV";2010;1700000
"ISRAEL";"CV";2010;3e+05
"JAPAN";"CV";2010;17014000
"JORDAN";"CV";2010;114000
"KAZAKHSTAN";"CV";2010;506656
"KUWAIT";"CV";2010;229000
"KYRGYZSTAN";"CV";2010;347430,80551601
"LEBANON";"CV";2010;96000
"MALAYSIA";"CV";2010;1035326
"NEW CALEDONIA";"CV";2010;34000
"NEW ZEALAND";"CV";2010;450000
"OMAN";"CV";2010;160000
"PAKISTAN";"CV";2010;414909
"PALESTINE";"CV";2010;119619,814980603
"PHILIPPINES";"CV";2010;382115
"QATAR";"CV";2010;240000
"SAUDI ARABIA";"CV";2010;1760000
"SINGAPORE";"CV";2010;173850
"SOUTH KOREA";"CV";2010;4310000
"SRI LANKA";"CV";2010;413000
"SYRIA";"CV";2010;1760000
"TAIWAN";"CV";2010;1023000
"THAILAND";"CV";2010;5850000
"UNITED ARAB EMIRATES";"CV";2010;92194
"VIETNAM";"CV";2010;105700
"YEMEN";"CV";2010;310000
"ALGERIA";"CV";2010;1290000
"ANGOLA";"CV";2010;130000
"BENIN";"CV";2010;40000
"BOTSWANA";"CV";2010;120000
"BURKINA FASO";"CV";2010;50000
"BURUNDI";"CV";2010;35000
"CAMEROON";"CV";2010;71000
"CONGO (RDC)";"CV";2010;711000
"EGYPT";"CV";2010;954000
"ETHIOPIA";"CV";2010;58000
"GHANA";"CV";2010;280000
"IVORY COAST";"CV";2010;423848,796498906
"KENYA";"CV";2010;412939
"LIBERIA";"CV";2010;40000
"LIBYA";"CV";2010;467000
"MADAGASCAR";"CV";2010;380000
"MALAWI";"CV";2010;70000
"MALI";"CV";2010;30000
"MAURITANIA";"CV";2010;21468,5346807533
"MAURITIUS";"CV";2010;43000
"MOROCCO";"CV";2010;783479
"MOZAMBIQUE";"CV";2010;82000
"NIGERIA";"CV";2010;690000
"SENEGAL";"CV";2010;272706,204379562
"SOUTH AFRICA";"CV";2010;2876000
"SUDAN";"CV";2010;53000
"TANZANIA";"CV";2010;140000
"TOGO";"CV";2010;50000
"TUNISIA";"CV";2010;411000
"UGANDA";"CV";2010;265231,118122658
"ZAMBIA";"CV";2010;110000
"ZIMBABWE";"CV";2010;97000
"AUSTRIA";"CV";2011;417000
"BELGIUM";"CV";2011;778745
"DENMARK";"CV";2011;479000
"FINLAND";"CV";2011;498357
"FRANCE";"CV";2011;6517000
"GERMANY";"CV";2011;3056000
"GREECE";"CV";2011;1348417
"ICELAND";"CV";2011;40625
"IRELAND";"CV";2011;329242
"ITALY";"CV";2011;4954000
"LUXEMBOURG";"CV";2011;41187
"NETHERLANDS";"CV";2011;1065799
"NORWAY";"CV";2011;560000
"PORTUGAL";"CV";2011;1351000
"SPAIN";"CV";2011;5319000
"SWEDEN";"CV";2011;562000
"SWITZERLAND";"CV";2011;404000
"UNITED KINGDOM";"CV";2011;4269641
"BULGARIA";"CV";2011;371000
"CROATIA";"CV";2011;157000
"CYPRUS";"CV";2011;121000
"CZECH REPUBLIC";"CV";2011;702000
"ESTONIA";"CV";2011;84337
"HUNGARY";"CV";2011;483052
"LATVIA";"CV";2011;77808
"LITHUANIA";"CV";2011;191285
"MALTA";"CV";2011;47000
"POLAND";"CV";2011;3381000
"ROMANIA";"CV";2011;736886,52173913
"SLOVAKIA";"CV";2011;309256,535
"SLOVENIA";"CV";2011;92371
"ALBANIA";"CV";2011;78737
"BELARUS";"CV";2011;441314
"BOSNIA";"CV";2011;80000
"GEORGIA";"CV";2011;110000
"MACEDONIA";"CV";2011;35000
"MOLDAVIA";"CV";2011;163000
"RUSSIA";"CV";2011;6447000
"SERBIA";"CV";2011;183000
"TURKEY";"CV";2011;3949000
"UKRAINE";"CV";2011;1358000
"CANADA";"CV";2011;1008000
"MEXICO";"CV";2011;9591000
"UNITED STATES OF AMERICA";"CV";2011;121355000
"ARGENTINA";"CV";2011;2690000
"BAHAMAS";"CV";2011;32000
"BARBADOS";"CV";2011;19000
"BELIZE";"CV";2011;16600
"BERMUDA";"CV";2011;4589
"BOLIVIA";"CV";2011;295010
"BRAZIL";"CV";2011;7164275
"CHILE";"CV";2011;1087000
"COLOMBIA";"CV";2011;1733000
"COSTA RICA";"CV";2011;204461,5
"CUBA";"CV";2011;229000
"DOMINICAN REPUBLIC";"CV";2011;706000
"ECUADOR";"CV";2011;1041000
"EL SALVADOR";"CV";2011;120000
"GUATEMALA";"CV";2011;998000
"HAITI";"CV";2011;37000
"HONDURAS";"CV";2011;98000
"JAMAICA";"CV";2011;36000
"NICARAGUA";"CV";2011;305000
"PANAMA";"CV";2011;105000
"PARAGUAY";"CV";2011;95000
"PERU";"CV";2011;1401000
"PUERTO RICO";"CV";2011;270000
"SURINAME";"CV";2011;35100
"TRINIDAD";"CV";2011;42000
"URUGUAY";"CV";2011;82000
"VENEZUELA";"CV";2011;995000
"AFGHANISTAN";"CV";2011;350000
"AUSTRALIA";"CV";2011;2716000
"AZERBAIDJAN";"CV";2011;160000
"BAHRAIN";"CV";2011;160000
"BANGLADESH";"CV";2011;232417,421438148
"BRUNEI";"CV";2011;15000
"CHINA";"CV";2011;18713000
"GUAM";"CV";2011;35000
"HONG-KONG";"CV";2011;131000
"INDIA";"CV";2011;5086000
"INDONESIA";"CV";2011;7214711
"IRAN";"CV";2011;1200000
"IRAQ";"CV";2011;1840000
"ISRAEL";"CV";2011;320000
"JAPAN";"CV";2011;16843000
"JORDAN";"CV";2011;121000
"KAZAKHSTAN";"CV";2011;554151,436612111
"KUWAIT";"CV";2011;243000
"KYRGYZSTAN";"CV";2011;380000
"LEBANON";"CV";2011;98000
"MALAYSIA";"CV";2011;1069433
"NEW CALEDONIA";"CV";2011;37000
"NEW ZEALAND";"CV";2011;451000
"OMAN";"CV";2011;170000
"PAKISTAN";"CV";2011;424319
"PALESTINE";"CV";2011;130000
"PHILIPPINES";"CV";2011;396394
"QATAR";"CV";2011;260000
"SAUDI ARABIA";"CV";2011;1870000
"SINGAPORE";"CV";2011;176814
"SOUTH KOREA";"CV";2011;4301000
"SRI LANKA";"CV";2011;450000
"SYRIA";"CV";2011;1870000
"TAIWAN";"CV";2011;1043000
"THAILAND";"CV";2011;6128000
"UNITED ARAB EMIRATES";"CV";2011;117142
"VIETNAM";"CV";2011;120000
"YEMEN";"CV";2011;330000
"ALGERIA";"CV";2011;1330000
"ANGOLA";"CV";2011;130000
"BENIN";"CV";2011;40000
"BOTSWANA";"CV";2011;120000
"BURKINA FASO";"CV";2011;50000
"BURUNDI";"CV";2011;36000
"CAMEROON";"CV";2011;73000
"CONGO (RDC)";"CV";2011;726000
"EGYPT";"CV";2011;1011830
"ETHIOPIA";"CV";2011;59000
"GHANA";"CV";2011;290000
"IVORY COAST";"CV";2011;440000
"KENYA";"CV";2011;426234
"LIBERIA";"CV";2011;40000
"LIBYA";"CV";2011;488962
"MADAGASCAR";"CV";2011;390000
"MALAWI";"CV";2011;70000
"MALI";"CV";2011;30000
"MAURITANIA";"CV";2011;22000
"MAURITIUS";"CV";2011;44000
"MOROCCO";"CV";2011;836598
"MOZAMBIQUE";"CV";2011;84000
"NIGERIA";"CV";2011;710000
"SENEGAL";"CV";2011;280000
"SOUTH AFRICA";"CV";2011;2962000
"SUDAN";"CV";2011;54000
"TANZANIA";"CV";2011;140000
"TOGO";"CV";2011;51000
"TUNISIA";"CV";2011;414000
"UGANDA";"CV";2011;270000
"ZAMBIA";"CV";2011;110000
"ZIMBABWE";"CV";2011;1e+05
"AUSTRIA";"CV";2012;426000
"BELGIUM";"CV";2012;791033
"DENMARK";"CV";2012;465000
"FINLAND";"CV";2012;518024
"FRANCE";"CV";2012;6538000
"GERMANY";"CV";2012;3107000
"GREECE";"CV";2012;1345880
"ICELAND";"CV";2012;41012
"IRELAND";"CV";2012;319148
"ITALY";"CV";2012;4922000
"LUXEMBOURG";"CV";2012;41716
"NETHERLANDS";"CV";2012;1043415
"NORWAY";"CV";2012;571000
"PORTUGAL";"CV";2012;1310099,70198278
"SPAIN";"CV";2012;5233000
"SWEDEN";"CV";2012;571000
"SWITZERLAND";"CV";2012;420000
"UNITED KINGDOM";"CV";2012;4279000
"BULGARIA";"CV";2012;389817
"CROATIA";"CV";2012;146222
"CYPRUS";"CV";2012;117000
"CZECH REPUBLIC";"CV";2012;706000
"ESTONIA";"CV";2012;88045
"HUNGARY";"CV";2012;484302
"LATVIA";"CV";2012;81347
"LITHUANIA";"CV";2012;195865
"MALTA";"CV";2012;47000
"POLAND";"CV";2012;3429000
"ROMANIA";"CV";2012;760000
"SLOVAKIA";"CV";2012;299850
"SLOVENIA";"CV";2012;92255
"ALBANIA";"CV";2012;74838
"BELARUS";"CV";2012;449739
"BOSNIA";"CV";2012;80000
"GEORGIA";"CV";2012;110000
"MACEDONIA";"CV";2012;33480
"MOLDAVIA";"CV";2012;173000
"RUSSIA";"CV";2012;6940000
"SERBIA";"CV";2012;170000
"TURKEY";"CV";2012;4178000
"UKRAINE";"CV";2012;1771000
"CANADA";"CV";2012;1053000
"MEXICO";"CV";2012;9723000
"UNITED STATES OF AMERICA";"CV";2012;130595459
"ARGENTINA";"CV";2012;2794000
"BAHAMAS";"CV";2012;32400
"BARBADOS";"CV";2012;19363
"BELIZE";"CV";2012;22995
"BERMUDA";"CV";2012;3931
"BOLIVIA";"CV";2012;353000
"BRAZIL";"CV";2012;7705000
"CHILE";"CV";2012;1163000
"COLOMBIA";"CV";2012;1833000
"COSTA RICA";"CV";2012;212138
"CUBA";"CV";2012;231036
"DOMINICAN REPUBLIC";"CV";2012;736228
"ECUADOR";"CV";2012;1109000
"EL SALVADOR";"CV";2012;126400
"GUATEMALA";"CV";2012;1039573
"HAITI";"CV";2012;38200
"HONDURAS";"CV";2012;102800
"JAMAICA";"CV";2012;36500
"NICARAGUA";"CV";2012;341400
"PANAMA";"CV";2012;108000
"PARAGUAY";"CV";2012;104000
"PERU";"CV";2012;1610000
"PUERTO RICO";"CV";2012;290000
"SURINAME";"CV";2012;37000
"TRINIDAD";"CV";2012;42900
"URUGUAY";"CV";2012;88000
"VENEZUELA";"CV";2012;1060000
"AFGHANISTAN";"CV";2012;380000
"AUSTRALIA";"CV";2012;3318121
"AZERBAIDJAN";"CV";2012;180000
"BAHRAIN";"CV";2012;180000
"BANGLADESH";"CV";2012;272000
"BRUNEI";"CV";2012;16000
"CHINA";"CV";2012;21844000
"GUAM";"CV";2012;36000
"HONG-KONG";"CV";2012;134000
"INDIA";"CV";2012;5726000
"INDONESIA";"CV";2012;7510000
"IRAN";"CV";2012;1300000
"IRAQ";"CV";2012;2e+06
"ISRAEL";"CV";2012;350000
"JAPAN";"CV";2012;16705000
"JORDAN";"CV";2012;130000
"KAZAKHSTAN";"CV";2012;612483,166781807
"KUWAIT";"CV";2012;262000
"KYRGYZSTAN";"CV";2012;420000
"LEBANON";"CV";2012;1e+05
"MALAYSIA";"CV";2012;1105540
"NEW CALEDONIA";"CV";2012;40000
"NEW ZEALAND";"CV";2012;459000
"OMAN";"CV";2012;190000
"PAKISTAN";"CV";2012;456000
"PALESTINE";"CV";2012;140000
"PHILIPPINES";"CV";2012;413000
"QATAR";"CV";2012;290000
"SAUDI ARABIA";"CV";2012;2013889
"SINGAPORE";"CV";2012;177579
"SOUTH KOREA";"CV";2012;4293000
"SRI LANKA";"CV";2012;490000
"SYRIA";"CV";2012;2014000
"TAIWAN";"CV";2012;1054000
"THAILAND";"CV";2012;6475000
"UNITED ARAB EMIRATES";"CV";2012;122235,130434783
"VIETNAM";"CV";2012;140000
"YEMEN";"CV";2012;360000
"ALGERIA";"CV";2012;1483000
"ANGOLA";"CV";2012;130000
"BENIN";"CV";2012;40000
"BOTSWANA";"CV";2012;120000
"BURKINA FASO";"CV";2012;50000
"BURUNDI";"CV";2012;40000
"CAMEROON";"CV";2012;80000
"CONGO (RDC)";"CV";2012;741000
"EGYPT";"CV";2012;1069660
"ETHIOPIA";"CV";2012;60000
"GHANA";"CV";2012;3e+05
"IVORY COAST";"CV";2012;450000
"KENYA";"CV";2012;440000
"LIBERIA";"CV";2012;40000
"LIBYA";"CV";2012;510000
"MADAGASCAR";"CV";2012;4e+05
"MALAWI";"CV";2012;70000
"MALI";"CV";2012;30000
"MAURITANIA";"CV";2012;20000
"MAURITIUS";"CV";2012;43000
"MOROCCO";"CV";2012;885518
"MOZAMBIQUE";"CV";2012;90000
"NIGERIA";"CV";2012;730000
"SENEGAL";"CV";2012;290000
"SOUTH AFRICA";"CV";2012;3057000
"SUDAN";"CV";2012;55000
"TANZANIA";"CV";2012;140000
"TOGO";"CV";2012;52000
"TUNISIA";"CV";2012;417000
"UGANDA";"CV";2012;280000
"ZAMBIA";"CV";2012;110000
"ZIMBABWE";"CV";2012;1e+05
"AUSTRIA";"CV";2013;434331
"BELGIUM";"CV";2013;801722
"DENMARK";"CV";2013;451438
"FINLAND";"CV";2013;541634
"FRANCE";"CV";2013;6550000
"GERMANY";"CV";2013;3163469
"GREECE";"CV";2013;1342619
"ICELAND";"CV";2013;41507
"IRELAND";"CV";2013;327799
"ITALY";"CV";2013;4867000
"LUXEMBOURG";"CV";2013;42245
"NETHERLANDS";"CV";2013;1053000
"NORWAY";"CV";2013;578531
"PORTUGAL";"CV";2013;1273200
"SPAIN";"CV";2013;5130066
"SWEDEN";"CV";2013;579168
"SWITZERLAND";"CV";2013;431512
"UNITED KINGDOM";"CV";2013;4364718
"BULGARIA";"CV";2013;410751
"CROATIA";"CV";2013;146280
"CYPRUS";"CV";2013;112564
"CZECH REPUBLIC";"CV";2013;700610
"ESTONIA";"CV";2013;92200
"HUNGARY";"CV";2013;492689
"LATVIA";"CV";2013;84888
"LITHUANIA";"CV";2013;201657
"MALTA";"CV";2013;48205
"POLAND";"CV";2013;3508000
"ROMANIA";"CV";2013;748145
"SLOVAKIA";"CV";2013;315886
"SLOVENIA";"CV";2013;93025
"ALBANIA";"CV";2013;70939
"BELARUS";"CV";2013;460697
"BOSNIA";"CV";2013;80356
"GEORGIA";"CV";2013;120000
"MACEDONIA";"CV";2013;38123
"MOLDAVIA";"CV";2013;180000
"RUSSIA";"CV";2013;6907086
"SERBIA";"CV";2013;149873
"TURKEY";"CV";2013;4366881
"UKRAINE";"CV";2013;1886000
"CANADA";"CV";2013;1072134
"MEXICO";"CV";2013;10050316
"UNITED STATES OF AMERICA";"CV";2013;132500723
"ARGENTINA";"CV";2013;3005535
"BAHAMAS";"CV";2013;32800
"BARBADOS";"CV";2013;20800
"BELIZE";"CV";2013;23120
"BERMUDA";"CV";2013;3842
"BOLIVIA";"CV";2013;410000
"BRAZIL";"CV";2013;8356000
"CHILE";"CV";2013;1226000
"COLOMBIA";"CV";2013;1916000
"COSTA RICA";"CV";2013;217539
"CUBA";"CV";2013;240760
"DOMINICAN REPUBLIC";"CV";2013;767300
"ECUADOR";"CV";2013;1175270
"EL SALVADOR";"CV";2013;133000
"GUATEMALA";"CV";2013;1087900
"HAITI";"CV";2013;39000
"HONDURAS";"CV";2013;108000
"JAMAICA";"CV";2013;37000
"NICARAGUA";"CV";2013;341000
"PANAMA";"CV";2013;112000
"PARAGUAY";"CV";2013;113000
"PERU";"CV";2013;1640000
"PUERTO RICO";"CV";2013;3e+05
"SURINAME";"CV";2013;39000
"TRINIDAD";"CV";2013;44000
"URUGUAY";"CV";2013;93200
"VENEZUELA";"CV";2013;861000
"AFGHANISTAN";"CV";2013;402000
"AUSTRALIA";"CV";2013;3435843
"AZERBAIDJAN";"CV";2013;190000
"BAHRAIN";"CV";2013;180000
"BANGLADESH";"CV";2013;290000
"BRUNEI";"CV";2013;21000
"CHINA";"CV";2013;25340200
"GUAM";"CV";2013;36000
"HONG-KONG";"CV";2013;139000
"INDIA";"CV";2013;5916000
"INDONESIA";"CV";2013;7899070
"IRAN";"CV";2013;1340000
"IRAQ";"CV";2013;2060000
"ISRAEL";"CV";2013;366233
"JAPAN";"CV";2013;16583218
"JORDAN";"CV";2013;129691
"KAZAKHSTAN";"CV";2013;627066,099324231
"KUWAIT";"CV";2013;279553
"KYRGYZSTAN";"CV";2013;430000
"LEBANON";"CV";2013;1e+05
"MALAYSIA";"CV";2013;1175000
"NEW CALEDONIA";"CV";2013;40000
"NEW ZEALAND";"CV";2013;547000
"OMAN";"CV";2013;2e+05
"PAKISTAN";"CV";2013;498600
"PALESTINE";"CV";2013;140000
"PHILIPPINES";"CV";2013;430000
"QATAR";"CV";2013;3e+05
"SAUDI ARABIA";"CV";2013;2082500
"SINGAPORE";"CV";2013;178000
"SOUTH KOREA";"CV";2013;4322520
"SRI LANKA";"CV";2013;510000
"SYRIA";"CV";2013;2082500
"TAIWAN";"CV";2013;1070000
"THAILAND";"CV";2013;6813000
"UNITED ARAB EMIRATES";"CV";2013;126615,222608696
"VIETNAM";"CV";2013;156000
"YEMEN";"CV";2013;377000
"ALGERIA";"CV";2013;1567000
"ANGOLA";"CV";2013;130000
"BENIN";"CV";2013;40000
"BOTSWANA";"CV";2013;120000
"BURKINA FASO";"CV";2013;50000
"BURUNDI";"CV";2013;40000
"CAMEROON";"CV";2013;80000
"CONGO (RDC)";"CV";2013;760000
"EGYPT";"CV";2013;1127490
"ETHIOPIA";"CV";2013;60000
"GHANA";"CV";2013;310000
"IVORY COAST";"CV";2013;470000
"KENYA";"CV";2013;480000
"LIBERIA";"CV";2013;40000
"LIBYA";"CV";2013;530000
"MADAGASCAR";"CV";2013;420000
"MALAWI";"CV";2013;70000
"MALI";"CV";2013;30000
"MAURITANIA";"CV";2013;20000
"MAURITIUS";"CV";2013;45000
"MOROCCO";"CV";2013;932803
"MOZAMBIQUE";"CV";2013;94000
"NIGERIA";"CV";2013;740000
"SENEGAL";"CV";2013;3e+05
"SOUTH AFRICA";"CV";2013;3130856
"SUDAN";"CV";2013;57000
"TANZANIA";"CV";2013;140000
"TOGO";"CV";2013;54000
"TUNISIA";"CV";2013;438900
"UGANDA";"CV";2013;3e+05
"ZAMBIA";"CV";2013;113000
"ZIMBABWE";"CV";2013;103000
"AUSTRIA";"CV";2014;444500
"BELGIUM";"CV";2014;817089
"DENMARK";"CV";2014;447576
"FINLAND";"CV";2014;559145
"FRANCE";"CV";2014;6608000
"GERMANY";"CV";2014;3244457
"GREECE";"CV";2014;1344636
"ICELAND";"CV";2014;41967,1214520648
"IRELAND";"CV";2014;330000
"ITALY";"CV";2014;4865167
"LUXEMBOURG";"CV";2014;43148
"NETHERLANDS";"CV";2014;1045000
"NORWAY";"CV";2014;584838
"PORTUGAL";"CV";2014;1235997
"SPAIN";"CV";2014;5085343
"SWEDEN";"CV";2014;595197
"SWITZERLAND";"CV";2014;444717
"UNITED KINGDOM";"CV";2014;4500576
"BULGARIA";"CV";2014;450000
"CROATIA";"CV";2014;148700
"CYPRUS";"CV";2014;107027
"CZECH REPUBLIC";"CV";2014;708675
"ESTONIA";"CV";2014;96600
"HUNGARY";"CV";2014;508767
"LATVIA";"CV";2014;88050
"LITHUANIA";"CV";2014;220000
"MALTA";"CV";2014;49070
"POLAND";"CV";2014;3690154
"ROMANIA";"CV";2014;799064
"SLOVAKIA";"CV";2014;320504
"SLOVENIA";"CV";2014;95700
"ALBANIA";"CV";2014;74499
"BELARUS";"CV";2014;469966
"BOSNIA";"CV";2014;74407
"GEORGIA";"CV";2014;120000
"MACEDONIA";"CV";2014;40535
"MOLDAVIA";"CV";2014;181588
"RUSSIA";"CV";2014;7116403
"SERBIA";"CV";2014;199951
"TURKEY";"CV";2014;4515402
"UKRAINE";"CV";2014;1820000
"CANADA";"CV";2014;1120204
"MEXICO";"CV";2014;10209947
"UNITED STATES OF AMERICA";"CV";2014;137043118
"ARGENTINA";"CV";2014;3232404
"BAHAMAS";"CV";2014;33200
"BARBADOS";"CV";2014;21600
"BELIZE";"CV";2014;24500
"BERMUDA";"CV";2014;3800
"BOLIVIA";"CV";2014;459749,583838805
"BRAZIL";"CV";2014;9027000
"CHILE";"CV";2014;1295290,31168893
"COLOMBIA";"CV";2014;2030339,01637143
"COSTA RICA";"CV";2014;226248,133159269
"CUBA";"CV";2014;245899,706990373
"DOMINICAN REPUBLIC";"CV";2014;795276,920586684
"ECUADOR";"CV";2014;1247479
"EL SALVADOR";"CV";2014;141000
"GUATEMALA";"CV";2014;1112274
"HAITI";"CV";2014;40088,8324873096
"HONDURAS";"CV";2014;114000
"JAMAICA";"CV";2014;37500
"NICARAGUA";"CV";2014;350000
"PANAMA";"CV";2014;103046,411776733
"PARAGUAY";"CV";2014;122324,755989352
"PERU";"CV";2014;1849985,09289023
"PUERTO RICO";"CV";2014;310000
"SURINAME";"CV";2014;41300
"TRINIDAD";"CV";2014;44904,1095890411
"URUGUAY";"CV";2014;106800
"VENEZUELA";"CV";2014;890000
"AFGHANISTAN";"CV";2014;411664
"AUSTRALIA";"CV";2014;3556059
"AZERBAIDJAN";"CV";2014;2e+05
"BAHRAIN";"CV";2014;180000
"BANGLADESH";"CV";2014;298337
"BRUNEI";"CV";2014;25700
"CHINA";"CV";2014;26570118,7416218
"GUAM";"CV";2014;36624,2774566474
"HONG-KONG";"CV";2014;137000
"INDIA";"CV";2014;6030000
"INDONESIA";"CV";2014;8278245
"IRAN";"CV";2014;1380000
"IRAQ";"CV";2014;2120000
"ISRAEL";"CV";2014;359707
"JAPAN";"CV";2014;16520396
"JORDAN";"CV";2014;130000
"KAZAKHSTAN";"CV";2014;640000
"KUWAIT";"CV";2014;3e+05
"KYRGYZSTAN";"CV";2014;440000
"LEBANON";"CV";2014;110000
"MALAYSIA";"CV";2014;1201000
"NEW CALEDONIA";"CV";2014;40000
"NEW ZEALAND";"CV";2014;598000
"OMAN";"CV";2014;210000
"PAKISTAN";"CV";2014;520000
"PALESTINE";"CV";2014;145000
"PHILIPPINES";"CV";2014;437461,82456645
"QATAR";"CV";2014;310000
"SAUDI ARABIA";"CV";2014;2130000
"SINGAPORE";"CV";2014;179000
"SOUTH KOREA";"CV";2014;4370793
"SRI LANKA";"CV";2014;519552,042659002
"SYRIA";"CV";2014;2170000
"TAIWAN";"CV";2014;1087000
"THAILAND";"CV";2014;7224128
"UNITED ARAB EMIRATES";"CV";2014;130000
"VIETNAM";"CV";2014;160000
"YEMEN";"CV";2014;390000
"ALGERIA";"CV";2014;1649775
"ANGOLA";"CV";2014;140000
"BENIN";"CV";2014;40000
"BOTSWANA";"CV";2014;120000
"BURKINA FASO";"CV";2014;50000
"BURUNDI";"CV";2014;40000
"CAMEROON";"CV";2014;80000
"CONGO (RDC)";"CV";2014;780000
"EGYPT";"CV";2014;1210914
"ETHIOPIA";"CV";2014;60000
"GHANA";"CV";2014;320000
"IVORY COAST";"CV";2014;490000
"KENYA";"CV";2014;490000
"LIBERIA";"CV";2014;40000
"LIBYA";"CV";2014;550000
"MADAGASCAR";"CV";2014;440000
"MALAWI";"CV";2014;80000
"MALI";"CV";2014;30000
"MAURITANIA";"CV";2014;20408,1632653061
"MAURITIUS";"CV";2014;50000
"MOROCCO";"CV";2014;973238
"MOZAMBIQUE";"CV";2014;1e+05
"NIGERIA";"CV";2014;760000
"SENEGAL";"CV";2014;310000
"SOUTH AFRICA";"CV";2014;3216541
"SUDAN";"CV";2014;58702,9876977153
"TANZANIA";"CV";2014;140000
"TOGO";"CV";2014;55602,9684601113
"TUNISIA";"CV";2014;450000
"UGANDA";"CV";2014;320000
"ZAMBIA";"CV";2014;120000
"ZIMBABWE";"CV";2014;110000
"AUSTRIA";"PC";2005;4157000
"BELGIUM";"PC";2005;4861000
"DENMARK";"PC";2005;1971000
"FINLAND";"PC";2005;2414000
"FRANCE";"PC";2005;30100000
"GERMANY";"PC";2005;46090000
"GREECE";"PC";2005;4303129
"ICELAND";"PC";2005;187000
"IRELAND";"PC";2005;1684045
"ITALY";"PC";2005;34667000
"LUXEMBOURG";"PC";2005;307000
"NETHERLANDS";"PC";2005;7092000
"NORWAY";"PC";2005;2029000
"PORTUGAL";"PC";2005;4200000
"SPAIN";"PC";2005;20250000
"SWEDEN";"PC";2005;4154000
"SWITZERLAND";"PC";2005;3861000
"UNITED KINGDOM";"PC";2005;30477058
"EUROPE NEW MEMBERS";"PC";2005;31995304
"BULGARIA";"PC";2005;2538000
"CROATIA";"PC";2005;1385000
"CYPRUS";"PC";2005;355000
"CZECH REPUBLIC";"PC";2005;3959000
"ESTONIA";"PC";2005;493800
"HUNGARY";"PC";2005;2889000
"LATVIA";"PC";2005;742447
"LITHUANIA";"PC";2005;1455276
"MALTA";"PC";2005;206000
"POLAND";"PC";2005;12339000
"ROMANIA";"PC";2005;3364000
"SLOVAKIA";"PC";2005;1304000
"SLOVENIA";"PC";2005;964781
"RUSSIA, TURKEY & OTHER EUROPE";"PC";2005;41839590,475469
"ALBANIA";"PC";2005;195000
"BELARUS";"PC";2005;1824405,92
"BOSNIA";"PC";2005;555184,555469011
"GEORGIA";"PC";2005;340000
"MACEDONIA";"PC";2005;253000
"MOLDAVIA";"PC";2005;293000
"RUSSIA";"PC";2005;25570000
"SERBIA";"PC";2005;1497000
"TURKEY";"PC";2005;5773000
"UKRAINE";"PC";2005;5539000
"AMERICA";"PC";2005;201944000
"NAFTA";"PC";2005;165333000
"CANADA";"PC";2005;18124000
"MEXICO";"PC";2005;14300000
"UNITED STATES OF AMERICA";"PC";2005;132909000
"CENTRAL & SOUTH AMERICA";"PC";2005;36611000
"ARGENTINA";"PC";2005;5230000
"BAHAMAS";"PC";2005;86000
"BARBADOS";"PC";2005;72000
"BELIZE";"PC";2005;12000
"BERMUDA";"PC";2005;22000
"BOLIVIA";"PC";2005;148000
"BRAZIL";"PC";2005;18370000
"CHILE";"PC";2005;1595000
"COLOMBIA";"PC";2005;1638000
"COSTA RICA";"PC";2005;476000
"CUBA";"PC";2005;195000
"DOMINICAN REPUBLIC";"PC";2005;557000
"ECUADOR";"PC";2005;530000
"EL SALVADOR";"PC";2005;74000
"GUATEMALA";"PC";2005;334000
"HAITI";"PC";2005;37000
"HONDURAS";"PC";2005;27000
"JAMAICA";"PC";2005;122000
"NICARAGUA";"PC";2005;1e+05
"PANAMA";"PC";2005;273000
